url,filename
https://www.commbank.com.au/personal.html,332477c367217259.txt
https://www.commbank.com.au/personal/accounts.html,8dacb0cf5990f35d.txt
https://www.commbank.com.au/personal/credit-cards.html,6b437a4226c13fab.txt
https://www.commbank.com.au/personal/insurance.html,4a73b27d60a39f1c.txt
https://www.commbank.com.au/personal/home-loans.html,60f2a3f522047076.txt
https://www.commbank.com.au/personal/investing.html,8ca9bce59b8b6c2c.txt
https://www.commbank.com.au/business.html,fffb00dc61644f40.txt
https://www.commbank.com.au/business/accounts.html,bc4811aa7923df9a.txt
https://www.commbank.com.au/business/merchant-services.html,5479f55831cc1de8.txt
https://www.commbank.com.au/business/loans-and-finance.html,3e5f0b26ea0f9897.txt
https://www.commbank.com.au/personal.html#skipmaincontent,b49df9aa3959bde2.txt
https://www.commbank.com.au/personal.html#skiplogon,ceeb1436e4a1213c.txt
https://www.commbank.com.au/personal.html#skipsearch,df6511fb448488ba.txt
https://www.commbank.com.au/?ei=mv_cbalogo,b0491c2014472998.txt
https://www.commbank.com.au/banking.html?ei=mv_banking,8202f153668eeb17.txt
https://www.commbank.com.au/home-loans.html?ei=mv_home-loans,8e29e05e839b3a10.txt
https://www.commbank.com.au/insurance.html?ei=mv_insurance,d90fd280407d6528.txt
https://www.commbank.com.au/investing-and-super.html?ei=mv_investing-super,d089b973e5d04cc7.txt
https://www.commbank.com.au/business.html?ei=mv_business,6313a0dfa4a9422e.txt
https://www.commbank.com.au/institutional.html?ei=mv_institutional,174799a5e1e0ea2d.txt
https://www.commbank.com.au/commbank-yello.html?ei=mv_cbyello,ae5c27d9ae3c66ac.txt
https://www.commbank.com.au/digital/locate-us/?ei=mv_locate-us,ab452ea6940fe715.txt
http://www.commbank.com.au/support.html?ei=mv_support,40a261daada3503c.txt
https://www.commbank.com.au/travel/travel-insurance.html?ei=mv_search-pop1,dfd07bc41383d96b.txt
https://www.commbank.com.au/international/foreign-exchange-calculator.html?ei=mv_search-pop2,41d68b931cb582ff.txt
https://www.commbank.com.au/digital/home-loan-forms/mortgage-discharge/start?ei=glo-search-pop3,8fa74cf54f9227ff.txt
https://www.commbank.com.au/support/how-do-i-activate-my-commbank-card.html?ei=mv_search-pop4,9e990618d9407671.txt
https://www.commbank.com.au/digital-banking/cardless-cash.html?ei=mv_search-pop5,577433089e60fca6.txt
https://www.commbank.com.au/products/interest-rates-and-fees.html?ei=mv_search-pop6,6754e2e3b05b2c22.txt
https://www.commbank.com.au/support.html?ei=mv_search-support,a6ac601f144324a3.txt
https://www.commbank.com.au/digital/locate-us/?ei=mv_search-locate,c2976d3c6d3aa4d5.txt
https://www.commbank.com.au/support/contact-us.html?ei=mv_search-contact,abf9dc1a715ecf2d.txt
https://www.commbank.com.au/digital-banking/money-plan.html?ei=hp-def-moneyplan,3b286ba42ca35d69.txt
https://www.commbank.com.au/news/rate-announcement.html,65f46f73fcc73ffd.txt
https://www.commbank.com.au/banking.html,e640b60ecc467fa7.txt
https://www.commbank.com.au/bank-accounts.html,b775ae9630ee3b82.txt
https://www.commbank.com.au/credit-cards.html,656b206f4d818cb5.txt
https://www.commbank.com.au/personal-loans.html,2b7c729389080c73.txt
https://www.commbank.com.au/home-loans.html,263269dc237effe7.txt
https://www.commbank.com.au/digital/home-buying/calculator/home-loan-repayments?ei=hp-prodnav_HomeBuyingCalc,3464d7d54f671602.txt
https://www.commbank.com.au/home-loans/interest-rates.html,7df0ce80f21047b5.txt
https://www.commbank.com.au/home-loans/refinancing-your-home-loan.html,6aa8c3ccebb2c207.txt
https://www.commbank.com.au/insurance.html,401e961cb8dca289.txt
https://www.commbank.com.au/digital-banking/commbank-app-investing.html,090224752de318df.txt
https://www.commbank.com.au/super-retiring/essential-super.html,c7b5c44d78977790.txt
https://www.commbank.com.au/international.html,460bb32d4dade1f0.txt
https://www.commbank.com.au/travel.html,507b431084cc8026.txt
https://www.commbank.com.au/personal/international/international-money-transfer.html,121abac00ab86380.txt
https://www.commbank.com.au/international/foreign-exchange-calculator.html,5ce58986f27abf21.txt
https://www.commbank.com.au/business/banking-and-cards.html,6bc65540c4a95bc1.txt
https://www.commbank.com.au/business/payments.html,ebf6d5281a2486fb.txt
https://www.commbank.com.au/tools/rates-and-calculators.html,1802ff598ac8157f.txt
https://www.commbank.com.au/products/interest-rates-and-fees.html,40c7deb56fdc7b33.txt
https://www.commbank.com.au/tools.html,9614c91e8ec46425.txt
https://www.commbank.com.au/home-loans/manage-your-home-loan.html,f77dcd1fd0b5f804.txt
https://www.commbank.com.au/tax-time.html,2cc7f18be32a6ade.txt
https://www.commbank.com.au/insurance/pet-insurance.html,7c8922f080130df3.txt
https://www.commbank.com.au/support/financial-support/financial-hardship.html,b0ceddf15fb4b01b.txt
https://www.commbank.com.au/business/latest/rate-announcement.html?ei=hp-mvc_bus-rates,8f119988c2d3d5ce.txt
https://www.commbank.com.au/home-loans/investing-in-property.html?ei=hp-mvc_investing-in-property,678821eafebdfe44.txt
https://www.commbank.com.au/support.html?ei=hp-supp_supp-and-faqs,21bf904863c08527.txt
https://www.commbank.com.au/support/emergency-assistance.html?ei=hp-supp_emergency-assistance,1c655d9fb3d8310e.txt
https://www.commbank.com.au/support/financial-support/cost-of-living.html?ei=hp-supp_COLSupport,c2f9f91b788a31f8.txt
https://www.commbank.com.au/support.banking.stop-or-cancel-pending-transaction.html?ei=hp-supp_CancelPendingTransactions,6bf5ca8623fedb7b.txt
https://www.commbank.com.au/support/disputing-a-transaction.html?ei=hp-supp_DisputeTransactions,355ebbbbeb7f0785.txt
https://www.commbank.com.au/support.security.phishing-and-smishing-scams-explained.html?ei=hp-supp_PhishingScams,a0b3cc686a3fb268.txt
https://www.commbank.com.au/support.cards.activate-card.html?ei=hp-supp_ActivateCard,e6ed4e9d72982f4f.txt
https://www.commbank.com.au/support/service-updates.html?ei=hp-supp_service-updates,7c1faa8d902a4afe.txt
https://www.commbank.com.au/support/compliments-and-complaints.html?ei=hp-supp_ComplaintsCompliments,311cd10770f88f86.txt
https://www.commbank.com.au/support/contact-us.html?ei=hp-supp_ContactUsH3,4a828413a6f24a44.txt
https://www.commbank.com.au/digital/locate-us/?ei=hp-supp_LocateUsH3,e2ac26196305061b.txt
https://www.commbank.com.au/important-info.html,cf8c29656fd34c5c.txt
https://www.commbank.com.au/important-info/target-market-determinations.html,0d66173c0ff33b21.txt
https://www.commbank.com.au/support.html?ei=CB-footer_Help,51ca13c281381423.txt
https://www.commbank.com.au/support/financial-support/financial-hardship.html?ei=CB-footer_FinAssistance,e6aa8193bb39c81a.txt
https://www.commbank.com.au/support/compliments-and-complaints.html?ei=CB-footer_complaints,1eb08c63cc92e94c.txt
https://www.commbank.com.au/support/payments-services-availability.html?ei=CB-footer_PaymentServices,fcfc24b91beb8b52.txt
https://www.commbank.com.au/sustainability.html?ei=CB-footer_sustainability,acea6d033f1d7912.txt
https://www.commbank.com.au/important-info.html?ei=CB-footer_ImportantDocs,192c61f58be55812.txt
https://www.commbank.com.au/important-info/cookies.html?ei=CB-footer_cookies,c33f2a258a3fc96e.txt
https://www.commbank.com.au/,2d58383316c13196.txt
https://www.commbank.com.au/personal/accounts.html#skipmaincontent,ebce7177d7444544.txt
https://www.commbank.com.au/personal/accounts.html#skiplogon,0c4d5e4a3c6d0bed.txt
https://www.commbank.com.au/personal/accounts.html#skipsearch,b6bea441e6f4b47f.txt
https://www.commbank.com.au/banking/everyday-accounts.html?ei=prod_everyday-CTASeeAll,eed5ef6815a2034d.txt
https://www.commbank.com.au/savings-accounts.html?ei=prod_savings-CTA-SeeAll,2c4c4b2606a720c3.txt
https://www.commbank.com.au/moving-to-australia.html?ei=stage_MoveToAus,5407cf03b1c942ea.txt
https://www.commbank.com.au/banking/students.html,2563bedbf110fd18.txt
https://www.commbank.com.au/banking/students.html?ei=stage_students,86175052fc78df1a.txt
https://www.commbank.com.au/banking/streamline-basic.html?ei=stage_Consession,3acee0c88e110537.txt
https://www.commbank.com.au/banking/pensioner-security.html?ei=stage_retiree,236cbdd784dfd850.txt
https://www.commbank.com.au/banking/kids.html?ei=stage_Under14,393e58c3b8e99c51.txt
https://www.commbank.com.au/banking/teenagers.html,e3833598669b618e.txt
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc,875e4ac6642ad597.txt
https://www.commbank.com.au/personal/accounts/comparison-table.html?ei=stage_CompareAccounts,548a800659eac54c.txt
https://www.commbank.com.au/personal/accounts.html#terms,6776ea7606809797.txt
https://www.commbank.com.au/digital-banking/commbank-app.html?ei=secure_App,54435453d32ba75f.txt
https://www.commbank.com.au/digital-banking/netbank.html?ei=secure_NB,67fa32912fdecdea.txt
https://www.commbank.com.au/digital-banking/mobile-payments-wearables.html?ei=secure_Wearables,6c4e3b1fb6fc6e7a.txt
https://www.commbank.com.au/digital-banking.html?ei=secure_DigiBanking,88a921ea3022ca8a.txt
https://www.commbank.com.au/support/how-do-i-activate-my-commbank-card.html?ei=gethelp_ActivateCard,2df0b4048618b3fb.txt
https://www.commbank.com.au/digital-banking/qr-cardless.html,319607c52989a91b.txt
https://www.commbank.com.au/support/lost-stolen-or-damaged-card-support-page.html?ei=gethelp_LostStolenCard,f335065c19b712b6.txt
https://www.commbank.com.au/support.banking.explain-pending-transactions.html?ei=gethelp_PendingTrans,c6b00dadb79c68fc.txt
https://www.commbank.com.au/articles/financial-wellbeing/how-to-adjust-your-budget-when-you-need-to.html?ei=gethelp_art-SmarterWaysToSpendInc,bbcec8b1b3996723.txt
https://www.commbank.com.au/articles/financial-wellbeing/how-to-make-a-budget.html?ei=gethelp_art-CreateBudget,6e930d907e4bc145.txt
https://www.commbank.com.au/articles/financial-wellbeing/how-to-build-up-a-rainy-day-fund.html?ei=gethelp_art-EmergencFund,c92b08928dc4c552.txt
https://www.commbank.com.au/personal.html,332477c367217259.txt
https://www.commbank.com.au/personal/accounts.html,8dacb0cf5990f35d.txt
https://www.commbank.com.au/personal/credit-cards.html,6b437a4226c13fab.txt
https://www.commbank.com.au/personal/insurance.html,4a73b27d60a39f1c.txt
https://www.commbank.com.au/personal/home-loans.html,60f2a3f522047076.txt
https://www.commbank.com.au/personal/investing.html,8ca9bce59b8b6c2c.txt
https://www.commbank.com.au/business.html,fffb00dc61644f40.txt
https://www.commbank.com.au/business/accounts.html,bc4811aa7923df9a.txt
https://www.commbank.com.au/business/merchant-services.html,5479f55831cc1de8.txt
https://www.commbank.com.au/business/loans-and-finance.html,3e5f0b26ea0f9897.txt
https://www.commbank.com.au/personal.html#skipmaincontent,b49df9aa3959bde2.txt
https://www.commbank.com.au/personal.html#skiplogon,ceeb1436e4a1213c.txt
https://www.commbank.com.au/personal.html#skipsearch,df6511fb448488ba.txt
https://www.commbank.com.au/?ei=mv_cbalogo,b0491c2014472998.txt
https://www.commbank.com.au/banking.html?ei=mv_banking,8202f153668eeb17.txt
https://www.commbank.com.au/home-loans.html?ei=mv_home-loans,8e29e05e839b3a10.txt
https://www.commbank.com.au/insurance.html?ei=mv_insurance,d90fd280407d6528.txt
https://www.commbank.com.au/investing-and-super.html?ei=mv_investing-super,d089b973e5d04cc7.txt
https://www.commbank.com.au/business.html?ei=mv_business,6313a0dfa4a9422e.txt
https://www.commbank.com.au/institutional.html?ei=mv_institutional,174799a5e1e0ea2d.txt
https://www.commbank.com.au/commbank-yello.html?ei=mv_cbyello,ae5c27d9ae3c66ac.txt
https://www.commbank.com.au/digital/locate-us/?ei=mv_locate-us,ab452ea6940fe715.txt
http://www.commbank.com.au/support.html?ei=mv_support,40a261daada3503c.txt
https://www.commbank.com.au/travel/travel-insurance.html?ei=mv_search-pop1,dfd07bc41383d96b.txt
https://www.commbank.com.au/international/foreign-exchange-calculator.html?ei=mv_search-pop2,41d68b931cb582ff.txt
https://www.commbank.com.au/digital/home-loan-forms/mortgage-discharge/start?ei=glo-search-pop3,8fa74cf54f9227ff.txt
https://www.commbank.com.au/support/how-do-i-activate-my-commbank-card.html?ei=mv_search-pop4,9e990618d9407671.txt
https://www.commbank.com.au/digital-banking/cardless-cash.html?ei=mv_search-pop5,577433089e60fca6.txt
https://www.commbank.com.au/products/interest-rates-and-fees.html?ei=mv_search-pop6,6754e2e3b05b2c22.txt
https://www.commbank.com.au/support.html?ei=mv_search-support,a6ac601f144324a3.txt
https://www.commbank.com.au/digital/locate-us/?ei=mv_search-locate,c2976d3c6d3aa4d5.txt
https://www.commbank.com.au/support/contact-us.html?ei=mv_search-contact,abf9dc1a715ecf2d.txt
https://www.commbank.com.au/digital-banking/money-plan.html?ei=hp-def-moneyplan,3b286ba42ca35d69.txt
https://www.commbank.com.au/news/rate-announcement.html,65f46f73fcc73ffd.txt
https://www.commbank.com.au/banking.html,e640b60ecc467fa7.txt
https://www.commbank.com.au/bank-accounts.html,b775ae9630ee3b82.txt
https://www.commbank.com.au/credit-cards.html,656b206f4d818cb5.txt
https://www.commbank.com.au/personal-loans.html,2b7c729389080c73.txt
https://www.commbank.com.au/home-loans.html,263269dc237effe7.txt
https://www.commbank.com.au/digital/home-buying/calculator/home-loan-repayments?ei=hp-prodnav_HomeBuyingCalc,3464d7d54f671602.txt
https://www.commbank.com.au/home-loans/interest-rates.html,7df0ce80f21047b5.txt
https://www.commbank.com.au/home-loans/refinancing-your-home-loan.html,6aa8c3ccebb2c207.txt
https://www.commbank.com.au/insurance.html,401e961cb8dca289.txt
https://www.commbank.com.au/digital-banking/commbank-app-investing.html,090224752de318df.txt
https://www.commbank.com.au/super-retiring/essential-super.html,c7b5c44d78977790.txt
https://www.commbank.com.au/international.html,460bb32d4dade1f0.txt
https://www.commbank.com.au/travel.html,507b431084cc8026.txt
https://www.commbank.com.au/personal/international/international-money-transfer.html,121abac00ab86380.txt
https://www.commbank.com.au/international/foreign-exchange-calculator.html,5ce58986f27abf21.txt
https://www.commbank.com.au/business/banking-and-cards.html,6bc65540c4a95bc1.txt
https://www.commbank.com.au/business/payments.html,ebf6d5281a2486fb.txt
https://www.commbank.com.au/tools/rates-and-calculators.html,1802ff598ac8157f.txt
https://www.commbank.com.au/products/interest-rates-and-fees.html,40c7deb56fdc7b33.txt
https://www.commbank.com.au/tools.html,9614c91e8ec46425.txt
https://www.commbank.com.au/home-loans/manage-your-home-loan.html,f77dcd1fd0b5f804.txt
https://www.commbank.com.au/tax-time.html,2cc7f18be32a6ade.txt
https://www.commbank.com.au/insurance/pet-insurance.html,7c8922f080130df3.txt
https://www.commbank.com.au/support/financial-support/financial-hardship.html,b0ceddf15fb4b01b.txt
https://www.commbank.com.au/business/latest/rate-announcement.html?ei=hp-mvc_bus-rates,8f119988c2d3d5ce.txt
https://www.commbank.com.au/home-loans/investing-in-property.html?ei=hp-mvc_investing-in-property,678821eafebdfe44.txt
https://www.commbank.com.au/support.html?ei=hp-supp_supp-and-faqs,21bf904863c08527.txt
https://www.commbank.com.au/support/emergency-assistance.html?ei=hp-supp_emergency-assistance,1c655d9fb3d8310e.txt
https://www.commbank.com.au/support/financial-support/cost-of-living.html?ei=hp-supp_COLSupport,c2f9f91b788a31f8.txt
https://www.commbank.com.au/support.banking.stop-or-cancel-pending-transaction.html?ei=hp-supp_CancelPendingTransactions,6bf5ca8623fedb7b.txt
https://www.commbank.com.au/support/disputing-a-transaction.html?ei=hp-supp_DisputeTransactions,355ebbbbeb7f0785.txt
https://www.commbank.com.au/support.security.phishing-and-smishing-scams-explained.html?ei=hp-supp_PhishingScams,a0b3cc686a3fb268.txt
https://www.commbank.com.au/support.cards.activate-card.html?ei=hp-supp_ActivateCard,e6ed4e9d72982f4f.txt
https://www.commbank.com.au/support/service-updates.html?ei=hp-supp_service-updates,7c1faa8d902a4afe.txt
https://www.commbank.com.au/support/compliments-and-complaints.html?ei=hp-supp_ComplaintsCompliments,311cd10770f88f86.txt
https://www.commbank.com.au/support/contact-us.html?ei=hp-supp_ContactUsH3,4a828413a6f24a44.txt
https://www.commbank.com.au/digital/locate-us/?ei=hp-supp_LocateUsH3,e2ac26196305061b.txt
https://www.commbank.com.au/important-info.html,cf8c29656fd34c5c.txt
https://www.commbank.com.au/important-info/target-market-determinations.html,0d66173c0ff33b21.txt
https://www.commbank.com.au/support.html?ei=CB-footer_Help,51ca13c281381423.txt
https://www.commbank.com.au/support/financial-support/financial-hardship.html?ei=CB-footer_FinAssistance,e6aa8193bb39c81a.txt
https://www.commbank.com.au/support/compliments-and-complaints.html?ei=CB-footer_complaints,1eb08c63cc92e94c.txt
https://www.commbank.com.au/support/payments-services-availability.html?ei=CB-footer_PaymentServices,fcfc24b91beb8b52.txt
https://www.commbank.com.au/sustainability.html?ei=CB-footer_sustainability,acea6d033f1d7912.txt
https://www.commbank.com.au/important-info.html?ei=CB-footer_ImportantDocs,192c61f58be55812.txt
https://www.commbank.com.au/important-info/cookies.html?ei=CB-footer_cookies,c33f2a258a3fc96e.txt
https://www.commbank.com.au/,2d58383316c13196.txt
https://www.commbank.com.au/personal/accounts.html#skipmaincontent,ebce7177d7444544.txt
https://www.commbank.com.au/personal/accounts.html#skiplogon,0c4d5e4a3c6d0bed.txt
https://www.commbank.com.au/personal/accounts.html#skipsearch,b6bea441e6f4b47f.txt
https://www.commbank.com.au/banking/everyday-accounts.html?ei=prod_everyday-CTASeeAll,eed5ef6815a2034d.txt
https://www.commbank.com.au/savings-accounts.html?ei=prod_savings-CTA-SeeAll,2c4c4b2606a720c3.txt
https://www.commbank.com.au/moving-to-australia.html?ei=stage_MoveToAus,5407cf03b1c942ea.txt
https://www.commbank.com.au/banking/students.html,2563bedbf110fd18.txt
https://www.commbank.com.au/banking/students.html?ei=stage_students,86175052fc78df1a.txt
https://www.commbank.com.au/banking/streamline-basic.html?ei=stage_Consession,3acee0c88e110537.txt
https://www.commbank.com.au/banking/pensioner-security.html?ei=stage_retiree,236cbdd784dfd850.txt
https://www.commbank.com.au/banking/kids.html?ei=stage_Under14,393e58c3b8e99c51.txt
https://www.commbank.com.au/banking/teenagers.html,e3833598669b618e.txt
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc,875e4ac6642ad597.txt
https://www.commbank.com.au/personal/accounts/comparison-table.html?ei=stage_CompareAccounts,548a800659eac54c.txt
https://www.commbank.com.au/personal/accounts.html#terms,6776ea7606809797.txt
https://www.commbank.com.au/digital-banking/commbank-app.html?ei=secure_App,54435453d32ba75f.txt
https://www.commbank.com.au/digital-banking/netbank.html?ei=secure_NB,67fa32912fdecdea.txt
https://www.commbank.com.au/digital-banking/mobile-payments-wearables.html?ei=secure_Wearables,6c4e3b1fb6fc6e7a.txt
https://www.commbank.com.au/digital-banking.html?ei=secure_DigiBanking,88a921ea3022ca8a.txt
https://www.commbank.com.au/support/how-do-i-activate-my-commbank-card.html?ei=gethelp_ActivateCard,2df0b4048618b3fb.txt
https://www.commbank.com.au/digital-banking/qr-cardless.html,319607c52989a91b.txt
https://www.commbank.com.au/support/lost-stolen-or-damaged-card-support-page.html?ei=gethelp_LostStolenCard,f335065c19b712b6.txt
https://www.commbank.com.au/support.banking.explain-pending-transactions.html?ei=gethelp_PendingTrans,c6b00dadb79c68fc.txt
https://www.commbank.com.au/articles/financial-wellbeing/how-to-adjust-your-budget-when-you-need-to.html?ei=gethelp_art-SmarterWaysToSpendInc,bbcec8b1b3996723.txt
https://www.commbank.com.au/articles/financial-wellbeing/how-to-make-a-budget.html?ei=gethelp_art-CreateBudget,6e930d907e4bc145.txt
https://www.commbank.com.au/articles/financial-wellbeing/how-to-build-up-a-rainy-day-fund.html?ei=gethelp_art-EmergencFund,c92b08928dc4c552.txt
